festival_performer_id,performer_id,festival_id,festival_period
211651,165,111,"[2025-11-16, 2025-11-21)"
211659,421,111,"[2025-11-16, 2025-11-21)"
211670,946,111,"[2025-11-16, 2025-11-21)"
211680,547,111,"[2025-11-16, 2025-11-21)"
211717,61,111,"[2025-11-16, 2025-11-21)"
211733,286,112,"[2025-12-13, 2025-12-15)"
211735,626,112,"[2025-12-13, 2025-12-15)"
211737,970,112,"[2025-12-13, 2025-12-15)"
211742,771,112,"[2025-12-13, 2025-12-15)"
211760,729,112,"[2025-12-13, 2025-12-15)"
211765,786,112,"[2025-12-13, 2025-12-15)"
211769,517,112,"[2025-12-13, 2025-12-15)"
211773,50,112,"[2025-12-13, 2025-12-15)"
211776,288,112,"[2025-12-13, 2025-12-15)"
211777,379,112,"[2025-12-13, 2025-12-15)"
211780,342,112,"[2025-12-13, 2025-12-15)"
211782,371,112,"[2025-12-13, 2025-12-15)"
211787,501,112,"[2025-12-13, 2025-12-15)"
211789,701,112,"[2025-12-13, 2025-12-15)"
211791,180,112,"[2025-12-13, 2025-12-15)"
211798,256,112,"[2025-12-13, 2025-12-15)"
211799,529,112,"[2025-12-13, 2025-12-15)"
211805,403,112,"[2025-12-13, 2025-12-15)"
211806,106,112,"[2025-12-13, 2025-12-15)"
211807,388,112,"[2025-12-13, 2025-12-15)"
211808,409,112,"[2025-12-13, 2025-12-15)"
211809,387,112,"[2025-12-13, 2025-12-15)"
211813,731,112,"[2025-12-13, 2025-12-15)"
211815,861,112,"[2025-12-13, 2025-12-15)"
211820,170,112,"[2025-12-13, 2025-12-15)"
211823,213,112,"[2025-12-13, 2025-12-15)"
211825,725,112,"[2025-12-13, 2025-12-15)"
211828,596,112,"[2025-12-13, 2025-12-15)"
211829,779,112,"[2025-12-13, 2025-12-15)"
211830,932,112,"[2025-12-13, 2025-12-15)"
211840,932,113,"[2025-12-19, 2025-12-22)"
211845,735,113,"[2025-12-19, 2025-12-22)"
211858,701,113,"[2025-12-19, 2025-12-22)"
211865,250,113,"[2025-12-19, 2025-12-22)"
211870,220,113,"[2025-12-19, 2025-12-22)"
211877,808,113,"[2025-12-19, 2025-12-22)"
211878,649,113,"[2025-12-19, 2025-12-22)"
211879,487,113,"[2025-12-19, 2025-12-22)"
211881,879,113,"[2025-12-19, 2025-12-22)"
211885,485,113,"[2025-12-19, 2025-12-22)"
211890,966,113,"[2025-12-19, 2025-12-22)"
211895,952,113,"[2025-12-19, 2025-12-22)"
211897,705,113,"[2025-12-19, 2025-12-22)"
211905,980,113,"[2025-12-19, 2025-12-22)"
211907,16,113,"[2025-12-19, 2025-12-22)"
211914,573,113,"[2025-12-19, 2025-12-22)"
211919,837,113,"[2025-12-19, 2025-12-22)"
211927,892,113,"[2025-12-19, 2025-12-22)"
211930,154,113,"[2025-12-19, 2025-12-22)"
211939,603,114,"[2025-12-21, 2025-12-28)"
211940,67,114,"[2025-12-21, 2025-12-28)"
211941,871,114,"[2025-12-21, 2025-12-28)"
211965,343,114,"[2025-12-21, 2025-12-28)"
211966,818,114,"[2025-12-21, 2025-12-28)"
211972,418,114,"[2025-12-21, 2025-12-28)"
211975,227,114,"[2025-12-21, 2025-12-28)"
211976,53,114,"[2025-12-21, 2025-12-28)"
211993,225,114,"[2025-12-21, 2025-12-28)"
212005,689,114,"[2025-12-21, 2025-12-28)"
212018,668,114,"[2025-12-21, 2025-12-28)"
212023,611,114,"[2025-12-21, 2025-12-28)"
212028,126,114,"[2025-12-21, 2025-12-28)"
212029,551,114,"[2025-12-21, 2025-12-28)"
212033,623,115,"[2025-11-03, 2025-11-09)"
212037,447,115,"[2025-11-03, 2025-11-09)"
212041,238,115,"[2025-11-03, 2025-11-09)"
212042,530,115,"[2025-11-03, 2025-11-09)"
212054,764,115,"[2025-11-03, 2025-11-09)"
212055,150,115,"[2025-11-03, 2025-11-09)"
212057,896,115,"[2025-11-03, 2025-11-09)"
212058,400,115,"[2025-11-03, 2025-11-09)"
212071,182,115,"[2025-11-03, 2025-11-09)"
212072,167,115,"[2025-11-03, 2025-11-09)"
212082,596,115,"[2025-11-03, 2025-11-09)"
212087,488,115,"[2025-11-03, 2025-11-09)"
212088,68,115,"[2025-11-03, 2025-11-09)"
212089,636,115,"[2025-11-03, 2025-11-09)"
212091,566,115,"[2025-11-03, 2025-11-09)"
212094,511,115,"[2025-11-03, 2025-11-09)"
212098,141,115,"[2025-11-03, 2025-11-09)"
212103,669,115,"[2025-11-03, 2025-11-09)"
212113,75,115,"[2025-11-03, 2025-11-09)"
212120,649,115,"[2025-11-03, 2025-11-09)"
212122,857,115,"[2025-11-03, 2025-11-09)"
212123,245,115,"[2025-11-03, 2025-11-09)"
212125,978,115,"[2025-11-03, 2025-11-09)"
212139,695,116,"[2025-12-10, 2025-12-21)"
212165,789,116,"[2025-12-10, 2025-12-21)"
212226,896,116,"[2025-12-10, 2025-12-21)"
212228,601,116,"[2025-12-10, 2025-12-21)"
212239,455,117,"[2025-12-24, 2026-01-03)"
212255,843,117,"[2025-12-24, 2026-01-03)"
212260,394,117,"[2025-12-24, 2026-01-03)"
212261,701,117,"[2025-12-24, 2026-01-03)"
212279,994,117,"[2025-12-24, 2026-01-03)"
212305,395,117,"[2025-12-24, 2026-01-03)"
212307,364,117,"[2025-12-24, 2026-01-03)"
212312,896,117,"[2025-12-24, 2026-01-03)"
212313,329,117,"[2025-12-24, 2026-01-03)"
212332,114,118,"[2025-11-19, 2025-11-25)"
212347,334,118,"[2025-11-19, 2025-11-25)"
212358,796,118,"[2025-11-19, 2025-11-25)"
212409,839,118,"[2025-11-19, 2025-11-25)"
212437,6,119,"[2025-11-13, 2025-11-18)"
212439,167,119,"[2025-11-13, 2025-11-18)"
212440,282,119,"[2025-11-13, 2025-11-18)"
212441,35,119,"[2025-11-13, 2025-11-18)"
212449,313,119,"[2025-11-13, 2025-11-18)"
212460,797,119,"[2025-11-13, 2025-11-18)"
212461,658,119,"[2025-11-13, 2025-11-18)"
212468,193,119,"[2025-11-13, 2025-11-18)"
212473,82,119,"[2025-11-13, 2025-11-18)"
212480,702,119,"[2025-11-13, 2025-11-18)"
212485,18,119,"[2025-11-13, 2025-11-18)"
212495,849,119,"[2025-11-13, 2025-11-18)"
212503,123,119,"[2025-11-13, 2025-11-18)"
212509,78,119,"[2025-11-13, 2025-11-18)"
212547,184,120,"[2025-11-13, 2025-11-19)"
212548,45,120,"[2025-11-13, 2025-11-19)"
212557,114,120,"[2025-11-13, 2025-11-19)"
212574,678,120,"[2025-11-13, 2025-11-19)"
212579,370,120,"[2025-11-13, 2025-11-19)"
212586,796,120,"[2025-11-13, 2025-11-19)"
212598,94,120,"[2025-11-13, 2025-11-19)"
212613,881,120,"[2025-11-13, 2025-11-19)"
212627,233,120,"[2025-11-13, 2025-11-19)"
212632,856,121,"[2025-12-26, 2026-01-04)"
212640,276,121,"[2025-12-26, 2026-01-04)"
212654,530,121,"[2025-12-26, 2026-01-04)"
212659,2,121,"[2025-12-26, 2026-01-04)"
212660,781,121,"[2025-12-26, 2026-01-04)"
212665,955,121,"[2025-12-26, 2026-01-04)"
212671,230,121,"[2025-12-26, 2026-01-04)"
212673,384,121,"[2025-12-26, 2026-01-04)"
212677,71,121,"[2025-12-26, 2026-01-04)"
212679,704,121,"[2025-12-26, 2026-01-04)"
212689,182,121,"[2025-12-26, 2026-01-04)"
212699,521,121,"[2025-12-26, 2026-01-04)"
212700,898,121,"[2025-12-26, 2026-01-04)"
212701,357,121,"[2025-12-26, 2026-01-04)"
212708,236,121,"[2025-12-26, 2026-01-04)"
212709,655,121,"[2025-12-26, 2026-01-04)"
212713,678,121,"[2025-12-26, 2026-01-04)"
212718,160,121,"[2025-12-26, 2026-01-04)"
212724,203,121,"[2025-12-26, 2026-01-04)"
212756,236,122,"[2025-11-20, 2025-11-27)"
212773,241,122,"[2025-11-20, 2025-11-27)"
212786,466,122,"[2025-11-20, 2025-11-27)"
212846,946,123,"[2025-11-22, 2025-11-26)"
212850,714,123,"[2025-11-22, 2025-11-26)"
212879,346,123,"[2025-11-22, 2025-11-26)"
212893,807,123,"[2025-11-22, 2025-11-26)"
212895,535,123,"[2025-11-22, 2025-11-26)"
212897,650,123,"[2025-11-22, 2025-11-26)"
212901,578,123,"[2025-11-22, 2025-11-26)"
212902,504,123,"[2025-11-22, 2025-11-26)"
212917,942,123,"[2025-11-22, 2025-11-26)"
212973,244,124,"[2025-12-21, 2025-12-31)"
212974,869,124,"[2025-12-21, 2025-12-31)"
212981,119,124,"[2025-12-21, 2025-12-31)"
212990,841,124,"[2025-12-21, 2025-12-31)"
212999,601,124,"[2025-12-21, 2025-12-31)"
213013,355,124,"[2025-12-21, 2025-12-31)"
213030,956,124,"[2025-12-21, 2025-12-31)"
213031,947,125,"[2025-12-03, 2025-12-06)"
213033,728,125,"[2025-12-03, 2025-12-06)"
213040,882,125,"[2025-12-03, 2025-12-06)"
213051,341,125,"[2025-12-03, 2025-12-06)"
213060,198,125,"[2025-12-03, 2025-12-06)"
213067,112,125,"[2025-12-03, 2025-12-06)"
213073,807,125,"[2025-12-03, 2025-12-06)"
213075,84,125,"[2025-12-03, 2025-12-06)"
213089,14,125,"[2025-12-03, 2025-12-06)"
213102,90,125,"[2025-12-03, 2025-12-06)"
213191,373,126,"[2025-12-04, 2025-12-11)"
213201,133,126,"[2025-12-04, 2025-12-11)"
213204,247,126,"[2025-12-04, 2025-12-11)"
213206,563,126,"[2025-12-04, 2025-12-11)"
213213,465,126,"[2025-12-04, 2025-12-11)"
213232,792,127,"[2025-12-04, 2025-12-08)"
213233,840,127,"[2025-12-04, 2025-12-08)"
213235,330,127,"[2025-12-04, 2025-12-08)"
213239,219,127,"[2025-12-04, 2025-12-08)"
213250,333,127,"[2025-12-04, 2025-12-08)"
213251,280,127,"[2025-12-04, 2025-12-08)"
213252,876,127,"[2025-12-04, 2025-12-08)"
213271,639,127,"[2025-12-04, 2025-12-08)"
213273,711,127,"[2025-12-04, 2025-12-08)"
213283,348,127,"[2025-12-04, 2025-12-08)"
213286,123,127,"[2025-12-04, 2025-12-08)"
213308,547,127,"[2025-12-04, 2025-12-08)"
213326,813,127,"[2025-12-04, 2025-12-08)"
213332,128,128,"[2025-11-08, 2025-11-15)"
213337,967,128,"[2025-11-08, 2025-11-15)"
213358,234,128,"[2025-11-08, 2025-11-15)"
213361,865,128,"[2025-11-08, 2025-11-15)"
213362,689,128,"[2025-11-08, 2025-11-15)"
213389,773,128,"[2025-11-08, 2025-11-15)"
213404,516,128,"[2025-11-08, 2025-11-15)"
213410,421,128,"[2025-11-08, 2025-11-15)"
213411,278,128,"[2025-11-08, 2025-11-15)"
213413,718,128,"[2025-11-08, 2025-11-15)"
213436,615,129,"[2025-11-03, 2025-11-10)"
213442,87,129,"[2025-11-03, 2025-11-10)"
213450,464,129,"[2025-11-03, 2025-11-10)"
213451,472,129,"[2025-11-03, 2025-11-10)"
213469,940,129,"[2025-11-03, 2025-11-10)"
213484,231,129,"[2025-11-03, 2025-11-10)"
213485,951,129,"[2025-11-03, 2025-11-10)"
213491,118,129,"[2025-11-03, 2025-11-10)"
213500,252,129,"[2025-11-03, 2025-11-10)"
213508,303,129,"[2025-11-03, 2025-11-10)"
213516,780,129,"[2025-11-03, 2025-11-10)"
213541,461,130,"[2025-12-06, 2025-12-14)"
213545,383,130,"[2025-12-06, 2025-12-14)"
213561,351,130,"[2025-12-06, 2025-12-14)"
213602,586,130,"[2025-12-06, 2025-12-14)"
213604,99,130,"[2025-12-06, 2025-12-14)"
213615,198,130,"[2025-12-06, 2025-12-14)"
213618,564,130,"[2025-12-06, 2025-12-14)"
213627,56,130,"[2025-12-06, 2025-12-14)"
213653,801,131,"[2025-11-18, 2025-11-27)"
213681,354,131,"[2025-11-18, 2025-11-27)"
213715,742,131,"[2025-11-18, 2025-11-27)"
213735,991,132,"[2025-11-10, 2025-11-13)"
213747,947,132,"[2025-11-10, 2025-11-13)"
213748,859,132,"[2025-11-10, 2025-11-13)"
213755,724,132,"[2025-11-10, 2025-11-13)"
213773,931,132,"[2025-11-10, 2025-11-13)"
213774,379,132,"[2025-11-10, 2025-11-13)"
213782,678,132,"[2025-11-10, 2025-11-13)"
213783,354,132,"[2025-11-10, 2025-11-13)"
213788,97,132,"[2025-11-10, 2025-11-13)"
213789,623,132,"[2025-11-10, 2025-11-13)"
213795,94,132,"[2025-11-10, 2025-11-13)"
213800,167,132,"[2025-11-10, 2025-11-13)"
213801,824,132,"[2025-11-10, 2025-11-13)"
213809,979,132,"[2025-11-10, 2025-11-13)"
213813,685,132,"[2025-11-10, 2025-11-13)"
213831,805,133,"[2025-11-24, 2025-11-28)"
213845,935,133,"[2025-11-24, 2025-11-28)"
213862,983,133,"[2025-11-24, 2025-11-28)"
213864,963,133,"[2025-11-24, 2025-11-28)"
213876,581,133,"[2025-11-24, 2025-11-28)"
213879,235,133,"[2025-11-24, 2025-11-28)"
213880,266,133,"[2025-11-24, 2025-11-28)"
213898,165,133,"[2025-11-24, 2025-11-28)"
213916,857,133,"[2025-11-24, 2025-11-28)"
213939,468,134,"[2025-12-27, 2026-01-07)"
213940,321,134,"[2025-12-27, 2026-01-07)"
213946,278,134,"[2025-12-27, 2026-01-07)"
213948,722,134,"[2025-12-27, 2026-01-07)"
213951,565,134,"[2025-12-27, 2026-01-07)"
213954,44,134,"[2025-12-27, 2026-01-07)"
213960,908,134,"[2025-12-27, 2026-01-07)"
213962,892,134,"[2025-12-27, 2026-01-07)"
213966,562,134,"[2025-12-27, 2026-01-07)"
213969,370,134,"[2025-12-27, 2026-01-07)"
213973,804,134,"[2025-12-27, 2026-01-07)"
213978,855,134,"[2025-12-27, 2026-01-07)"
213983,436,134,"[2025-12-27, 2026-01-07)"
213986,602,134,"[2025-12-27, 2026-01-07)"
213987,340,134,"[2025-12-27, 2026-01-07)"
213988,533,134,"[2025-12-27, 2026-01-07)"
213989,507,134,"[2025-12-27, 2026-01-07)"
214000,835,134,"[2025-12-27, 2026-01-07)"
214006,735,134,"[2025-12-27, 2026-01-07)"
214014,513,134,"[2025-12-27, 2026-01-07)"
214019,198,134,"[2025-12-27, 2026-01-07)"
214023,445,134,"[2025-12-27, 2026-01-07)"
214032,441,135,"[2025-11-11, 2025-11-14)"
214052,38,135,"[2025-11-11, 2025-11-14)"
214080,730,135,"[2025-11-11, 2025-11-14)"
214084,845,135,"[2025-11-11, 2025-11-14)"
214087,807,135,"[2025-11-11, 2025-11-14)"
214097,178,135,"[2025-11-11, 2025-11-14)"
214102,146,135,"[2025-11-11, 2025-11-14)"
214103,672,135,"[2025-11-11, 2025-11-14)"
214123,21,135,"[2025-11-11, 2025-11-14)"
214130,777,135,"[2025-11-11, 2025-11-14)"
214144,36,136,"[2025-11-02, 2025-11-11)"
214150,537,136,"[2025-11-02, 2025-11-11)"
214165,341,136,"[2025-11-02, 2025-11-11)"
214198,463,136,"[2025-11-02, 2025-11-11)"
214212,110,136,"[2025-11-02, 2025-11-11)"
214216,148,136,"[2025-11-02, 2025-11-11)"
214218,486,136,"[2025-11-02, 2025-11-11)"
214253,577,137,"[2025-12-13, 2025-12-23)"
214265,621,137,"[2025-12-13, 2025-12-23)"
214310,663,137,"[2025-12-13, 2025-12-23)"
214330,816,137,"[2025-12-13, 2025-12-23)"
214371,475,138,"[2025-11-23, 2025-12-01)"
214378,143,138,"[2025-11-23, 2025-12-01)"
214412,131,138,"[2025-11-23, 2025-12-01)"
214461,362,139,"[2025-12-07, 2025-12-18)"
214485,490,139,"[2025-12-07, 2025-12-18)"
214516,217,139,"[2025-12-07, 2025-12-18)"
214539,477,140,"[2025-11-03, 2025-11-14)"
214560,98,140,"[2025-11-03, 2025-11-14)"
214601,660,140,"[2025-11-03, 2025-11-14)"
214633,560,141,"[2025-11-29, 2025-12-02)"
214643,484,141,"[2025-11-29, 2025-12-02)"
214689,112,141,"[2025-11-29, 2025-12-02)"
214701,153,141,"[2025-11-29, 2025-12-02)"
214702,137,141,"[2025-11-29, 2025-12-02)"
214714,559,141,"[2025-11-29, 2025-12-02)"
214738,468,142,"[2025-12-16, 2025-12-25)"
214740,970,142,"[2025-12-16, 2025-12-25)"
214776,624,142,"[2025-12-16, 2025-12-25)"
214781,44,142,"[2025-12-16, 2025-12-25)"
214806,58,142,"[2025-12-16, 2025-12-25)"
214868,227,143,"[2025-11-24, 2025-11-30)"
214869,931,143,"[2025-11-24, 2025-11-30)"
215030,71,144,"[2025-11-04, 2025-11-14)"
215055,72,145,"[2025-12-28, 2026-01-05)"
215058,328,145,"[2025-12-28, 2026-01-05)"
215059,942,145,"[2025-12-28, 2026-01-05)"
215062,621,145,"[2025-12-28, 2026-01-05)"
215067,868,145,"[2025-12-28, 2026-01-05)"
215073,667,145,"[2025-12-28, 2026-01-05)"
215077,197,145,"[2025-12-28, 2026-01-05)"
215084,871,145,"[2025-12-28, 2026-01-05)"
215087,730,145,"[2025-12-28, 2026-01-05)"
215098,984,145,"[2025-12-28, 2026-01-05)"
215117,563,145,"[2025-12-28, 2026-01-05)"
215128,218,145,"[2025-12-28, 2026-01-05)"
215130,289,145,"[2025-12-28, 2026-01-05)"
215139,63,146,"[2025-12-25, 2025-12-30)"
215144,793,146,"[2025-12-25, 2025-12-30)"
215145,97,146,"[2025-12-25, 2025-12-30)"
215147,909,146,"[2025-12-25, 2025-12-30)"
215150,161,146,"[2025-12-25, 2025-12-30)"
215157,950,146,"[2025-12-25, 2025-12-30)"
215158,719,146,"[2025-12-25, 2025-12-30)"
215164,448,146,"[2025-12-25, 2025-12-30)"
215165,718,146,"[2025-12-25, 2025-12-30)"
215172,983,146,"[2025-12-25, 2025-12-30)"
215187,897,146,"[2025-12-25, 2025-12-30)"
215190,287,146,"[2025-12-25, 2025-12-30)"
215192,428,146,"[2025-12-25, 2025-12-30)"
215208,899,146,"[2025-12-25, 2025-12-30)"
215217,820,146,"[2025-12-25, 2025-12-30)"
215220,10,146,"[2025-12-25, 2025-12-30)"
215238,182,147,"[2025-12-09, 2025-12-15)"
215240,207,147,"[2025-12-09, 2025-12-15)"
215243,250,147,"[2025-12-09, 2025-12-15)"
215262,566,147,"[2025-12-09, 2025-12-15)"
215265,200,147,"[2025-12-09, 2025-12-15)"
215269,567,147,"[2025-12-09, 2025-12-15)"
215285,710,147,"[2025-12-09, 2025-12-15)"
215325,223,147,"[2025-12-09, 2025-12-15)"
215328,442,147,"[2025-12-09, 2025-12-15)"
215332,107,148,"[2025-11-03, 2025-11-07)"
215333,522,148,"[2025-11-03, 2025-11-07)"
215334,255,148,"[2025-11-03, 2025-11-07)"
215335,276,148,"[2025-11-03, 2025-11-07)"
215339,360,148,"[2025-11-03, 2025-11-07)"
215350,392,148,"[2025-11-03, 2025-11-07)"
215353,534,148,"[2025-11-03, 2025-11-07)"
215356,682,148,"[2025-11-03, 2025-11-07)"
215360,570,148,"[2025-11-03, 2025-11-07)"
215363,490,148,"[2025-11-03, 2025-11-07)"
215367,278,148,"[2025-11-03, 2025-11-07)"
215370,7,148,"[2025-11-03, 2025-11-07)"
215377,662,148,"[2025-11-03, 2025-11-07)"
215395,145,148,"[2025-11-03, 2025-11-07)"
215399,111,148,"[2025-11-03, 2025-11-07)"
215404,272,148,"[2025-11-03, 2025-11-07)"
215407,355,148,"[2025-11-03, 2025-11-07)"
215408,313,148,"[2025-11-03, 2025-11-07)"
215412,428,148,"[2025-11-03, 2025-11-07)"
215413,981,148,"[2025-11-03, 2025-11-07)"
215414,850,148,"[2025-11-03, 2025-11-07)"
215428,77,148,"[2025-11-03, 2025-11-07)"
215454,294,149,"[2025-11-20, 2025-11-27)"
215501,875,149,"[2025-11-20, 2025-11-27)"
215560,274,150,"[2025-11-16, 2025-11-26)"
215649,660,151,"[2025-11-15, 2025-11-22)"
215662,685,151,"[2025-11-15, 2025-11-22)"
215736,959,152,"[2025-12-29, 2026-01-08)"
215750,578,152,"[2025-12-29, 2026-01-08)"
215756,225,152,"[2025-12-29, 2026-01-08)"
215757,153,152,"[2025-12-29, 2026-01-08)"
215758,442,152,"[2025-12-29, 2026-01-08)"
215770,502,152,"[2025-12-29, 2026-01-08)"
215773,330,152,"[2025-12-29, 2026-01-08)"
215782,786,152,"[2025-12-29, 2026-01-08)"
215792,766,152,"[2025-12-29, 2026-01-08)"
215794,706,152,"[2025-12-29, 2026-01-08)"
215796,25,152,"[2025-12-29, 2026-01-08)"
215801,55,152,"[2025-12-29, 2026-01-08)"
215810,212,152,"[2025-12-29, 2026-01-08)"
215813,3,152,"[2025-12-29, 2026-01-08)"
215818,731,152,"[2025-12-29, 2026-01-08)"
215823,147,152,"[2025-12-29, 2026-01-08)"
215824,106,152,"[2025-12-29, 2026-01-08)"
215825,123,152,"[2025-12-29, 2026-01-08)"
215835,384,153,"[2025-12-16, 2025-12-25)"
215857,310,153,"[2025-12-16, 2025-12-25)"
215861,209,153,"[2025-12-16, 2025-12-25)"
215866,677,153,"[2025-12-16, 2025-12-25)"
215870,24,153,"[2025-12-16, 2025-12-25)"
215880,378,153,"[2025-12-16, 2025-12-25)"
215984,124,154,"[2025-12-03, 2025-12-07)"
216012,370,154,"[2025-12-03, 2025-12-07)"
216018,109,154,"[2025-12-03, 2025-12-07)"
216050,3,155,"[2025-12-18, 2025-12-29)"
216137,981,156,"[2025-12-10, 2025-12-13)"
216142,948,156,"[2025-12-10, 2025-12-13)"
216145,770,156,"[2025-12-10, 2025-12-13)"
216148,952,156,"[2025-12-10, 2025-12-13)"
216164,293,156,"[2025-12-10, 2025-12-13)"
216168,626,156,"[2025-12-10, 2025-12-13)"
216174,678,156,"[2025-12-10, 2025-12-13)"
216178,201,156,"[2025-12-10, 2025-12-13)"
216181,916,156,"[2025-12-10, 2025-12-13)"
216182,927,156,"[2025-12-10, 2025-12-13)"
216198,622,156,"[2025-12-10, 2025-12-13)"
216199,263,156,"[2025-12-10, 2025-12-13)"
216204,638,156,"[2025-12-10, 2025-12-13)"
216207,89,156,"[2025-12-10, 2025-12-13)"
216211,675,156,"[2025-12-10, 2025-12-13)"
216244,414,157,"[2025-11-21, 2025-11-25)"
216253,709,157,"[2025-11-21, 2025-11-25)"
216256,140,157,"[2025-11-21, 2025-11-25)"
216269,376,157,"[2025-11-21, 2025-11-25)"
216300,720,157,"[2025-11-21, 2025-11-25)"
216305,440,157,"[2025-11-21, 2025-11-25)"
216314,383,157,"[2025-11-21, 2025-11-25)"
216321,966,157,"[2025-11-21, 2025-11-25)"
216348,962,158,"[2025-12-24, 2025-12-30)"
216362,27,158,"[2025-12-24, 2025-12-30)"
216367,965,158,"[2025-12-24, 2025-12-30)"
216368,510,158,"[2025-12-24, 2025-12-30)"
216369,593,158,"[2025-12-24, 2025-12-30)"
216372,937,158,"[2025-12-24, 2025-12-30)"
216401,9,158,"[2025-12-24, 2025-12-30)"
216432,85,159,"[2025-11-14, 2025-11-18)"
216442,948,159,"[2025-11-14, 2025-11-18)"
216448,258,159,"[2025-11-14, 2025-11-18)"
216486,444,159,"[2025-11-14, 2025-11-18)"
216505,395,159,"[2025-11-14, 2025-11-18)"
216513,67,159,"[2025-11-14, 2025-11-18)"
216514,425,159,"[2025-11-14, 2025-11-18)"
216518,732,159,"[2025-11-14, 2025-11-18)"
216521,722,159,"[2025-11-14, 2025-11-18)"
216610,719,160,"[2025-11-23, 2025-11-28)"
216624,78,160,"[2025-11-23, 2025-11-28)"
216628,610,160,"[2025-11-23, 2025-11-28)"
216636,875,161,"[2025-12-10, 2025-12-16)"
216641,22,161,"[2025-12-10, 2025-12-16)"
216650,317,161,"[2025-12-10, 2025-12-16)"
216656,239,161,"[2025-12-10, 2025-12-16)"
216668,808,161,"[2025-12-10, 2025-12-16)"
216670,283,161,"[2025-12-10, 2025-12-16)"
216675,444,161,"[2025-12-10, 2025-12-16)"
216685,964,161,"[2025-12-10, 2025-12-16)"
216695,175,161,"[2025-12-10, 2025-12-16)"
216712,997,161,"[2025-12-10, 2025-12-16)"
216750,765,162,"[2025-11-30, 2025-12-07)"
216822,753,162,"[2025-11-30, 2025-12-07)"
216844,109,163,"[2025-12-27, 2026-01-02)"
216851,136,163,"[2025-12-27, 2026-01-02)"
216887,605,163,"[2025-12-27, 2026-01-02)"
216927,656,163,"[2025-12-27, 2026-01-02)"
216939,842,164,"[2025-12-28, 2026-01-05)"
216952,635,164,"[2025-12-28, 2026-01-05)"
216976,67,164,"[2025-12-28, 2026-01-05)"
216981,254,164,"[2025-12-28, 2026-01-05)"
217012,978,164,"[2025-12-28, 2026-01-05)"
217046,552,165,"[2025-12-27, 2025-12-30)"
217061,64,165,"[2025-12-27, 2025-12-30)"
217100,255,165,"[2025-12-27, 2025-12-30)"
217102,623,165,"[2025-12-27, 2025-12-30)"
217124,631,165,"[2025-12-27, 2025-12-30)"
217282,202,167,"[2025-11-16, 2025-11-20)"
217324,391,167,"[2025-11-16, 2025-11-20)"
217343,974,168,"[2025-12-30, 2026-01-08)"
217351,510,168,"[2025-12-30, 2026-01-08)"
217359,15,168,"[2025-12-30, 2026-01-08)"
217369,714,168,"[2025-12-30, 2026-01-08)"
217389,864,168,"[2025-12-30, 2026-01-08)"
217390,689,168,"[2025-12-30, 2026-01-08)"
217393,433,168,"[2025-12-30, 2026-01-08)"
217395,155,168,"[2025-12-30, 2026-01-08)"
217416,894,168,"[2025-12-30, 2026-01-08)"
217420,784,168,"[2025-12-30, 2026-01-08)"
217431,990,169,"[2025-12-23, 2025-12-25)"
217436,71,169,"[2025-12-23, 2025-12-25)"
217455,723,169,"[2025-12-23, 2025-12-25)"
217456,254,169,"[2025-12-23, 2025-12-25)"
217482,341,169,"[2025-12-23, 2025-12-25)"
217490,619,169,"[2025-12-23, 2025-12-25)"
217494,66,169,"[2025-12-23, 2025-12-25)"
217496,478,169,"[2025-12-23, 2025-12-25)"
217503,674,169,"[2025-12-23, 2025-12-25)"
217509,529,169,"[2025-12-23, 2025-12-25)"
217522,491,169,"[2025-12-23, 2025-12-25)"
217528,906,169,"[2025-12-23, 2025-12-25)"
217532,484,170,"[2025-11-24, 2025-11-28)"
217605,298,170,"[2025-11-24, 2025-11-28)"
217617,915,170,"[2025-11-24, 2025-11-28)"
217813,355,172,"[2025-11-14, 2025-11-23)"
217831,496,173,"[2025-12-23, 2025-12-29)"
217889,679,173,"[2025-12-23, 2025-12-29)"
217942,761,174,"[2025-12-26, 2026-01-01)"
217952,274,174,"[2025-12-26, 2026-01-01)"
218022,622,174,"[2025-12-26, 2026-01-01)"
218046,686,175,"[2025-12-17, 2025-12-23)"
218052,180,175,"[2025-12-17, 2025-12-23)"
218075,733,175,"[2025-12-17, 2025-12-23)"
218090,2,175,"[2025-12-17, 2025-12-23)"
218162,605,176,"[2025-12-14, 2025-12-22)"
218170,934,176,"[2025-12-14, 2025-12-22)"
218172,352,176,"[2025-12-14, 2025-12-22)"
